,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(3.1).317,4.925641918683195,0.3544221857073708,4.206470917208743,4.686577964687308,4.9433669781741045,5.167485744846762,5.598746859304093,0.02006066069428851
v_subj(3.1).319,3.526107232443833,0.23989165659666506,3.0617382759626124,3.3708624212725535,3.525290069257979,3.680342524761042,4.016735625241816,0.01288117679621593
v_subj(3.1).320,5.965999130781421,0.2679805596354779,5.482672515583978,5.777405972294309,5.954351790910008,6.144554931980624,6.52214133365477,0.02040316417547127
v_subj(3.1).323,4.515989445560641,0.19349265908990718,4.147318960942225,4.388781955089476,4.516426125604218,4.653566897215008,4.875573757450051,0.014729387664305043
v_subj(3.1).324,6.344684524284998,0.47854777715791263,5.312319932104366,6.039120730969701,6.346920360066879,6.679105059279617,7.252788513831864,0.034132128694971786
v_subj(3.1).325,5.913079536625493,0.469592770847338,4.996935903681882,5.599072126728049,5.906129629023664,6.237925253825749,6.857805770315172,0.03379738153757972
v_subj(3.1).328,3.327461893541793,0.21407223572828835,2.8944822982109115,3.186663068463186,3.3176741815378445,3.4780201733629754,3.7218605689444866,0.010560946376469456
v_subj(3.1).332,5.2726198538009355,0.2566683216520086,4.808042792814856,5.095581778399043,5.268537005762691,5.435509869187146,5.818555536195052,0.019428824320559437
v_subj(3.1).334,2.9346421127771545,0.1804685588855198,2.589969787570592,2.816626271311572,2.9310363851076877,3.0453659642147706,3.314381239160702,0.009301117015433569
v_subj(3.1).338,7.091846163696295,0.49875556782874425,6.14370982132559,6.748459624690377,7.113956980859932,7.4320035532542885,8.07950236150236,0.032336073702803274
t(1),0.24960405186536072,0.008034196736993432,0.2340223896446459,0.24411674103299405,0.2494958115102417,0.2550100352361996,0.2655527904919187,0.0003464792588406315
t(2),0.24348847698541493,0.0077744318350643155,0.22850127513399668,0.23838462983565345,0.24357621701074564,0.24859792445608858,0.26002456253230694,0.00033690739063963664
t(3),0.2409851969862631,0.010007944961154949,0.22014565079420584,0.2344836905605089,0.24132720711376748,0.2475219247681673,0.25982069787071593,0.00041297436950575654
t_std,0.03832272126703976,0.004317638805346189,0.031341086879721744,0.03507286074376007,0.03803657827367052,0.04101055209083923,0.047685934686832236,0.00026211353402059724
t_subj(1).302,0.24376456797290313,0.009024170669053182,0.22566660830125906,0.23739481324272715,0.24425818046317638,0.25062520223836804,0.25960378923886857,0.0008179721863528974
t_subj(1).303,0.2141455941933583,0.011899832342497264,0.18871130189277505,0.2060811112543781,0.21464237489801186,0.22334120462299942,0.23417170605709797,0.001123628469887309
t_subj(1).304,0.2029978158123,0.011322179235903547,0.18328793004128444,0.19478573387544715,0.2019335331209804,0.2112946232122147,0.22548909246782492,0.0010007944036363023
